,F#3,G#3,A3,A#3,B3,C#4,C##4,D#4,E4,F#4,G#4,A4,A#4,B4,C#5,D#5,E5,F#5,G#5,A5,A#5,B5,C#6
388,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.5,3.5,0.625,0.0,7.25,3.125,1.0,3.0,0.0,0.0,0.0,0,0.0,0.0
389,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,0.0,0.0,3.5,2.5,2.5,2.5,0.5,0.0,0.0,0,0.0,0.0
390,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.75,4.0,1.75,0.0,7.0,4.5,1.0,2.5,0.0,0.0,0.0,0,0.0,0.0
395,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.25,2.25,1.5,4.0,0.5,0.0,0.0,0,0.0,0.0
396,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.25,5.25,1.25,0.0,7.0,1.75,1.0,3.25,0.0,0.0,0.0,0,0.0,0.0
397,0.0,0.0,0.0,0,0.0,0.75,0.0,0.0,3.75,4.75,6.5,0.5,0.0,4.25,3.5,1.5,3.5,0.5,0.0,0.0,0,0.0,0.0
398,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.25,3.25,0.5,0.0,5.25,4.0,1.75,1.25,3.0,0.25,0.0,0,0.0,0.0
399,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.5,0.0,3.75,5.0,1.5,4.25,0.5,0.25,0.0,0,0.0,0.0
400,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.5,3.75,1.0,0.0,7.5,4.75,1.0,3.0,0.0,0.0,0.0,0,0.0,0.0
401,0.0,0.0,0.0,0,0.0,0.25,0.0,0.5,1.25,3.75,3.375,1.375,0.0,3.25,3.5,1.75,3.0,0.5,0.25,0.0,0,0.0,0.0
423,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.875,0.0,0.0,1.875,3.5,1.5,1.25,1.25,0.0,0.0,0,0.0,0.0
424,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,2.25,0.0,0.125,2.5,1.875,0.625,0.75,1.25,0.625,0.0,0,0.0,0.0
425,0.0,0.0,0.0,0,0.0,0.375,0.0,0.0,2.0,2.5,3.25,0.25,0.0,1.875,1.5,1.125,1.25,0.625,0.0,0.0,0,0.0,0.0
426,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.25,2.375,0.0,0.25,2.25,1.875,0.5,0.875,1.0625,0.0625,0.0,0,0.0,0.0
483,0.0,0.25,0.0,0,0.75,4.0,0.0,0.0,6.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
484,0.0,1.0,0.0,0,1.5,1.5,0.0,0.5,1.25,4.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
485,0.0,0.5,0.0,0,2.75,1.5,0.0,1.5,2.75,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
486,0.0,0.25,0.0,0,1.25,2.25,0.0,2.25,0.5,2.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
